ip,path,flag,geth1,geth2,posth1,posth2,jsonh1,jsonh2
183.182.74.56,query,true,false,false,true,false,false,false
183.182.74.56,resolve,true,false,false,true,false,false,false
183.182.74.56,,true,false,false,true,false,false,false
76.76.10.109,dns-query,true,true,true,true,true,false,false
76.76.10.109,query,true,true,true,true,true,false,false
76.76.10.109,resolve,true,true,true,true,true,false,false
80.125.181.185,dns-query,true,true,true,true,true,false,false
80.125.181.185,query,true,true,true,true,true,false,false
80.125.181.185,resolve,true,true,true,true,true,false,false
80.125.181.185,,true,true,true,true,true,false,false
109.244.211.204,dns-query,true,false,false,true,true,false,false
109.244.211.204,query,true,false,false,true,true,false,false
109.244.211.204,resolve,true,false,false,true,true,false,false
135.84.249.87,dns-query,true,false,false,true,true,false,false
135.84.249.87,resolve,true,false,false,true,true,false,false
135.84.249.87,,true,false,false,false,true,false,false
167.179.212.25,dns-query,true,false,false,true,false,false,false
167.179.212.25,query,true,false,false,false,true,false,false
167.179.212.25,resolve,true,false,false,true,false,false,false
185.253.5.48,dns-query,true,true,true,true,true,true,true
185.253.5.48,query,true,true,true,true,true,true,true
185.253.5.48,resolve,true,true,true,true,false,false,false
45.90.29.214,dns-query,true,true,true,true,true,true,true
45.90.29.214,query,true,true,true,true,true,true,true
45.90.29.214,resolve,true,true,true,true,true,true,true
45.90.29.214,,true,true,true,false,false,false,false
76.76.10.203,dns-query,true,true,true,true,true,false,false
76.76.10.203,query,true,true,true,true,true,false,false
76.76.10.203,resolve,true,true,true,true,true,false,false
93.57.77.140,dns-query,true,true,true,true,true,true,true
93.57.77.140,query,true,true,true,true,true,true,true
93.57.77.140,resolve,true,true,true,true,true,true,true
93.57.77.140,,true,true,true,true,true,true,true
109.244.209.218,dns-query,true,false,false,true,true,false,false
109.244.209.218,query,true,false,false,true,true,false,false
109.244.209.218,resolve,true,false,false,true,true,false,false
135.84.249.77,dns-query,true,false,false,false,true,false,false
135.84.249.77,query,true,false,false,true,false,false,false
135.84.249.77,resolve,true,false,false,true,false,false,false
135.84.249.77,,true,false,false,true,true,false,false
161.97.171.39,dns-query,true,true,true,true,true,false,false
167.179.215.198,dns-query,true,false,false,false,true,false,false
167.179.215.198,,true,false,false,true,false,false,false
23.247.212.77,dns-query,true,true,true,true,true,true,true
23.247.212.77,query,true,true,true,true,true,true,true
23.247.212.77,resolve,true,true,true,true,true,true,true
23.247.212.77,,true,true,true,false,false,false,false
45.90.29.178,dns-query,true,true,true,true,true,true,true
45.90.29.178,query,true,true,true,true,true,true,true
45.90.29.178,resolve,true,true,true,true,true,true,true
45.90.29.178,,true,true,true,true,false,false,false
74.80.127.196,dns-query,true,true,true,true,true,false,false
76.76.2.22,dns-query,true,true,true,true,true,false,false
76.76.2.22,query,true,true,true,true,true,false,false
76.76.2.22,resolve,true,true,true,true,true,false,false
109.122.96.201,dns-query,true,true,true,true,true,false,false
109.122.96.201,query,true,true,true,true,true,false,false
109.122.96.201,resolve,true,true,true,true,true,false,false
109.122.96.201,,true,true,true,true,true,false,false
142.176.87.34,,true,true,true,false,false,true,true
146.88.169.224,query,true,false,false,true,false,false,false
146.88.169.224,,true,false,false,true,false,false,false
176.125.239.212,dns-query,true,true,true,true,true,false,false
176.125.239.212,query,true,true,true,true,true,false,false
176.125.239.212,resolve,true,true,true,true,true,false,false
23.247.212.19,dns-query,true,true,true,true,true,true,true
23.247.212.19,query,true,true,true,true,true,true,true
23.247.212.19,resolve,true,true,true,true,true,true,true
23.247.212.19,,true,true,true,true,true,false,false
43.251.29.66,dns-query,true,false,false,true,false,false,false
43.251.29.66,query,true,false,false,false,true,false,false
108.61.161.213,dns-query,true,true,true,true,true,false,false
135.84.253.45,dns-query,true,false,false,true,true,false,false
135.84.253.45,,true,false,false,true,false,false,false
167.179.214.150,dns-query,true,false,false,false,true,false,false
167.179.214.150,query,true,false,false,true,true,false,false
193.200.9.10,dns-query,true,true,true,true,true,false,false
23.247.215.177,dns-query,true,true,true,true,true,true,true
23.247.215.177,query,true,true,true,true,true,true,true
23.247.215.177,resolve,true,true,true,true,true,true,true
23.247.215.177,,true,true,true,false,false,false,false
47.57.70.229,dns-query,true,false,false,true,true,false,false
51.161.54.194,dns-query,true,true,true,true,true,false,false
76.76.10.101,dns-query,true,true,true,true,true,false,false
76.76.10.101,query,true,true,true,true,true,false,false
76.76.10.101,resolve,true,true,true,true,true,false,false
80.125.161.177,dns-query,true,true,true,true,true,false,false
80.125.161.177,query,true,true,true,true,true,false,false
80.125.161.177,resolve,true,true,true,true,true,false,false
80.125.161.177,,true,true,true,true,true,false,false
124.156.165.16,dns-query,true,true,true,false,false,false,false
135.84.253.48,dns-query,true,false,false,true,false,false,false
135.84.253.48,query,true,false,false,false,true,false,false
135.84.253.48,,true,false,false,true,false,false,false
167.179.214.47,dns-query,true,false,false,false,true,false,false
167.179.214.47,query,true,false,false,true,false,false,false
167.179.214.47,resolve,true,false,false,false,true,false,false
167.179.214.47,,true,false,false,false,true,false,false
194.104.108.54,dns-query,true,false,false,true,true,false,false
23.247.215.97,dns-query,true,true,true,true,true,true,true
23.247.215.97,query,true,true,true,true,true,true,true
23.247.215.97,resolve,true,true,true,true,false,false,false
76.76.10.96,dns-query,true,true,true,true,true,false,false
76.76.10.96,query,true,true,true,true,true,false,false
76.76.10.96,resolve,true,true,true,true,true,false,false
124.126.12.67,,true,false,false,true,true,true,true
135.84.253.30,query,true,false,false,true,false,false,false
135.84.253.30,,true,false,false,true,true,false,false
167.179.213.240,query,true,false,false,true,true,false,false
167.179.213.240,,true,false,false,false,true,false,false
195.186.208.42,dns-query,true,true,true,true,true,false,false
23.90.250.197,dns-query,true,true,true,true,true,false,false
51.68.141.83,dns-query,true,true,true,true,true,false,false
76.76.2.250,dns-query,true,true,true,true,true,false,false
76.76.2.250,query,true,true,true,true,true,false,false
76.76.2.250,resolve,true,true,true,true,true,false,false
103.243.22.242,dns-query,true,false,false,true,true,false,false
103.243.22.242,query,true,false,false,false,true,false,false
103.243.22.242,resolve,true,false,false,false,true,false,false
154.23.241.188,dns-query,true,true,true,true,true,false,false
167.179.214.142,dns-query,true,false,false,false,true,false,false
167.179.214.142,query,true,false,false,true,false,false,false
167.179.214.142,resolve,true,false,false,true,false,false,false
167.179.214.142,,true,false,false,true,false,false,false
185.253.5.209,dns-query,true,true,true,true,true,true,true
185.253.5.209,query,true,true,true,true,true,true,true
185.253.5.209,resolve,true,true,true,true,true,true,true
185.253.5.209,,true,true,true,false,false,false,false
23.247.214.232,dns-query,true,true,true,true,true,true,true
23.247.214.232,query,true,true,true,true,true,true,true
23.247.214.232,resolve,true,true,true,true,true,true,true
23.247.214.232,,true,true,true,true,true,true,true
43.129.64.132,dns-query,true,true,true,true,true,false,false
43.251.149.80,dns-query,true,false,false,true,false,false,false
43.251.149.80,query,true,false,false,true,false,false,false
43.251.149.80,resolve,true,false,false,false,true,false,false
43.251.149.80,,true,false,false,false,true,false,false
103.241.30.28,dns-query,true,false,false,true,false,false,false
103.241.30.28,resolve,true,false,false,true,true,false,false
167.16.34.149,dns-query,true,true,true,false,false,false,false
167.179.215.35,query,true,false,false,true,false,false,false
167.179.215.35,,true,false,false,false,true,false,false
23.247.213.92,dns-query,true,true,true,true,true,true,true
23.247.213.92,query,true,true,true,true,true,true,true
23.247.213.92,resolve,true,true,true,true,true,false,false
63.240.152.216,dns-query,true,true,true,true,true,false,false
63.240.152.216,query,true,true,false,true,true,false,false
63.240.152.216,resolve,true,true,true,true,true,false,false
63.240.152.216,,true,true,true,true,true,false,false
12.20.117.43,dns-query,true,true,true,true,true,false,false
12.20.117.43,query,true,true,true,true,true,false,false
12.20.117.43,resolve,true,true,true,true,true,false,false
12.20.117.43,,true,true,true,true,true,false,false
146.88.169.212,dns-query,true,false,false,true,true,false,false
146.88.169.212,query,true,false,false,true,false,false,false
146.88.169.212,resolve,true,false,false,true,true,false,false
146.88.169.212,,true,false,false,true,false,false,false
167.179.215.238,query,true,false,false,false,true,false,false
167.179.215.238,resolve,true,false,false,true,false,false,false
167.179.215.238,,true,false,false,false,true,false,false
23.247.212.94,dns-query,true,true,true,true,true,true,true
23.247.212.94,query,true,true,true,true,true,true,true
23.247.212.94,resolve,true,true,true,true,true,true,true
23.247.212.94,,true,true,true,false,false,false,false
45.90.29.193,dns-query,true,true,true,true,true,true,true
45.90.29.193,query,true,true,true,true,true,true,true
45.90.29.193,resolve,true,true,true,true,true,true,true
45.90.29.193,,true,true,true,false,false,false,false
76.76.10.141,dns-query,true,true,true,true,true,false,false
76.76.10.141,query,true,true,true,true,true,false,false
76.76.10.141,resolve,true,true,true,true,true,false,false
89.20.160.229,dns-query,true,true,true,true,true,false,false
108.61.157.214,dns-query,true,true,true,true,true,false,false
144.202.79.26,dns-query,true,true,true,true,true,true,true
146.88.169.150,dns-query,true,false,false,false,true,false,false
146.88.169.150,,true,false,false,true,false,false,false
176.125.239.223,dns-query,true,true,true,false,true,false,false
176.125.239.223,query,true,true,true,false,true,false,false
176.125.239.223,resolve,true,true,true,true,true,false,false
23.247.212.219,dns-query,true,true,true,true,true,true,true
23.247.212.219,query,true,true,true,true,true,true,true
23.247.212.219,resolve,true,true,true,true,true,true,true
23.247.212.219,,true,true,true,true,true,false,false
43.251.29.99,dns-query,true,false,false,true,false,false,false
43.251.29.99,query,true,false,false,true,true,false,false
43.251.29.99,resolve,true,false,false,true,false,false,false
1.241.56.153,,true,true,true,true,true,true,true
139.59.78.204,dns-query,true,true,true,true,true,false,false
146.19.14.12,dns-query,true,true,true,true,true,true,true
146.19.14.12,query,true,true,true,true,true,true,true
146.19.14.12,resolve,true,true,true,true,true,true,true
146.19.14.12,,true,true,true,true,true,true,true
146.19.14.223,dns-query,true,true,true,true,true,true,true
146.19.14.223,query,true,true,true,true,true,true,true
146.19.14.223,resolve,true,true,true,true,true,true,true
146.19.14.223,,true,true,true,true,true,true,true
146.88.165.12,dns-query,true,false,false,true,true,false,false
146.88.165.12,query,true,false,false,false,true,false,false
146.88.165.12,resolve,true,false,false,true,true,false,false
146.88.165.12,,true,false,false,true,true,false,false
167.179.213.37,dns-query,true,false,false,true,true,false,false
167.179.213.37,,true,false,false,true,false,false,false
188.154.194.83,dns-query,true,true,true,true,true,false,false
23.247.214.66,dns-query,true,true,true,true,true,true,true
23.247.214.66,query,true,true,true,true,true,true,true
23.247.214.66,resolve,true,true,true,true,true,true,true
23.247.214.66,,true,true,true,true,true,true,true
43.251.149.83,dns-query,true,false,false,false,true,false,false
43.251.149.83,query,true,false,false,true,true,false,false
43.251.149.83,resolve,true,false,false,false,true,false,false
43.251.149.83,,true,false,false,false,true,false,false
124.111.148.215,,true,true,true,true,true,true,true
139.59.223.113,dns-query,true,true,true,true,true,false,false
14.226.233.117,dns-query,true,true,true,true,true,false,false
146.19.14.224,dns-query,true,true,true,true,true,true,true
146.19.14.224,query,true,true,true,true,true,true,true
146.19.14.224,resolve,true,true,true,true,true,true,true
146.19.14.224,,true,true,true,true,true,true,true
146.88.165.123,dns-query,true,false,false,true,true,false,false
146.88.165.123,query,true,false,false,true,false,false,false
146.88.165.123,resolve,true,false,false,true,true,false,false
146.88.165.123,,true,false,false,true,true,false,false
167.179.213.71,dns-query,true,false,false,false,true,false,false
167.179.213.71,query,true,false,false,false,true,false,false
167.179.213.71,resolve,true,false,false,true,true,false,false
185.253.5.29,dns-query,true,true,true,true,true,true,true
185.253.5.29,query,true,true,true,true,true,true,true
185.253.5.29,resolve,true,true,true,true,true,true,true
185.253.5.29,,true,true,false,false,false,false,false
23.247.215.56,dns-query,true,true,true,true,true,true,true
23.247.215.56,query,true,true,true,true,true,true,true
23.247.215.56,resolve,true,true,true,true,true,true,true
65.21.217.70,dns-query,true,true,true,true,true,false,false
81.7.14.85,dns-query,true,true,true,true,true,false,false
123.195.161.145,dns-query,true,true,true,true,true,false,false
146.88.165.81,dns-query,true,false,false,false,true,false,false
146.88.165.81,query,true,false,false,false,true,false,false
146.88.165.81,resolve,true,false,false,true,false,false,false
146.88.165.81,,true,false,false,true,true,false,false
167.179.215.192,dns-query,true,false,false,true,true,false,false
167.179.215.192,query,true,false,false,false,true,false,false
167.179.215.192,resolve,true,false,false,false,true,false,false
208.67.220.123,dns-query,true,true,true,true,true,false,false
211.193.249.241,,true,true,true,true,true,true,true
23.247.214.124,dns-query,true,true,true,true,true,true,true
23.247.214.124,query,true,true,true,true,true,true,true
23.247.214.124,resolve,true,true,true,true,true,true,true
23.247.214.124,,true,true,true,true,true,true,true
34.212.92.204,,true,true,true,false,false,true,true
45.90.29.82,dns-query,true,true,true,true,true,true,true
45.90.29.82,query,true,true,true,true,true,true,true
45.90.29.82,resolve,true,true,true,true,true,false,false
80.124.140.157,dns-query,true,true,true,true,true,false,false
80.124.140.157,query,true,true,true,true,true,false,false
80.124.140.157,resolve,true,true,true,true,true,false,false
80.124.140.157,,true,true,true,true,true,false,false
123.125.81.60,dns-query,true,true,true,true,true,false,false
135.84.249.85,dns-query,true,false,false,true,false,false,false
167.179.214.39,,true,false,false,false,true,false,false
23.247.212.61,dns-query,true,true,true,true,true,true,true
23.247.212.61,query,true,true,true,true,true,true,true
23.247.212.61,resolve,true,true,true,true,true,true,true
23.247.212.61,,true,true,true,false,false,false,false
45.90.29.182,dns-query,true,true,true,true,true,true,true
45.90.29.182,query,true,true,true,true,true,true,true
45.90.29.182,resolve,true,true,true,true,true,true,true
45.90.29.182,,true,true,true,true,false,false,false
74.80.124.196,dns-query,true,true,true,true,true,false,false
89.20.160.228,dns-query,true,true,true,true,true,false,false
123.125.81.6,dns-query,true,true,true,true,true,false,false
135.84.253.38,dns-query,true,false,false,false,true,false,false
135.84.253.38,query,true,false,false,true,true,false,false
135.84.253.38,resolve,true,false,false,true,true,false,false
167.179.212.157,dns-query,true,false,false,false,true,false,false
167.179.212.157,query,true,false,false,true,true,false,false
167.179.212.157,resolve,true,false,false,true,false,false,false
167.179.212.157,,true,false,false,false,true,false,false
185.233.106.232,dns-query,true,true,true,true,true,false,false
185.233.106.232,,true,true,true,false,false,false,false
210.128.97.221,dns-query,true,true,true,true,true,false,false
23.247.212.176,dns-query,true,true,true,true,true,true,true
23.247.212.176,query,true,true,true,true,true,true,true
23.247.212.176,resolve,true,true,true,true,true,true,true
23.247.212.176,,true,true,true,true,true,true,false
34.75.0.190,dns-query,true,true,true,true,true,false,false
45.90.29.64,dns-query,true,true,true,true,true,true,true
45.90.29.64,query,true,true,true,true,true,true,true
45.90.29.64,resolve,true,true,true,true,true,true,false
76.76.2.85,dns-query,true,true,true,true,true,false,false
76.76.2.85,query,true,true,true,true,true,false,false
76.76.2.85,resolve,true,true,true,true,true,false,false
1.227.184.46,,true,true,true,true,true,true,true
140.207.198.6,dns-query,true,true,true,true,true,false,false
146.19.14.1,dns-query,true,true,true,true,true,true,true
146.19.14.1,query,true,true,true,true,true,true,true
146.19.14.1,resolve,true,true,true,true,true,true,true
146.19.14.1,,true,true,true,true,true,true,true
146.19.14.210,dns-query,true,true,true,true,true,true,true
146.19.14.210,query,true,true,true,true,true,true,true
146.19.14.210,resolve,true,true,true,true,true,true,true
146.19.14.210,,true,true,true,true,true,true,true
146.88.165.10,dns-query,true,false,false,true,false,false,false
146.88.165.10,resolve,true,false,false,false,true,false,false
146.88.165.10,,true,false,false,true,false,false,false
167.179.215.228,dns-query,true,false,false,false,true,false,false
167.179.215.228,query,true,false,false,false,true,false,false
167.179.215.228,resolve,true,false,false,true,false,false,false
167.179.215.228,,true,false,false,true,true,false,false
216.98.99.110,dns-query,true,true,true,true,true,false,false
23.247.214.210,dns-query,true,true,true,true,true,true,true
23.247.214.210,query,true,true,true,true,true,true,true
23.247.214.210,resolve,true,true,true,true,true,true,true
23.247.214.210,,true,true,true,true,true,true,true
41.76.43.106,dns-query,true,true,true,true,true,false,false
41.76.43.106,query,true,true,true,true,true,false,false
41.76.43.106,resolve,true,true,true,true,true,false,false
41.76.43.106,,true,true,true,true,true,false,false
76.76.10.220,dns-query,true,true,true,true,true,false,false
76.76.10.220,query,true,true,true,true,true,false,false
76.76.10.220,resolve,true,true,true,true,true,false,false
94.191.96.152,dns-query,true,true,true,true,true,false,false
122.146.112.22,dns-query,true,true,true,true,true,false,false
135.84.245.77,dns-query,true,false,false,true,true,false,false
135.84.245.77,resolve,true,false,false,true,true,false,false
135.84.245.77,,true,false,false,false,true,false,false
158.101.139.156,dns-query,true,true,true,true,true,false,false
167.179.212.59,query,true,false,false,true,false,false,false
167.179.212.59,resolve,true,false,false,false,true,false,false
193.189.171.9,dns-query,true,true,true,true,true,false,false
193.189.171.9,query,true,true,true,true,true,false,false
193.189.171.9,resolve,true,true,true,true,true,false,false
193.189.171.9,,true,true,true,true,true,false,false
34.150.94.112,dns-query,true,true,true,true,true,false,false
35.154.228.95,dns-query,true,true,true,true,true,false,false
45.90.28.128,dns-query,true,true,true,true,true,true,true
45.90.28.128,query,true,true,true,true,true,true,true
45.90.28.128,resolve,true,true,true,true,true,true,true
45.90.28.128,,true,true,true,true,true,true,true
45.90.28.149,dns-query,true,true,true,true,true,true,true
45.90.28.149,query,true,true,true,true,true,true,true
45.90.28.149,resolve,true,true,true,true,true,true,true
45.90.28.149,,true,true,true,true,true,true,true
45.90.28.204,dns-query,true,true,true,true,true,true,true
45.90.28.204,query,true,true,true,true,true,true,true
45.90.28.204,resolve,true,true,true,true,true,true,true
45.90.28.204,,true,true,true,true,true,true,true
45.90.28.91,dns-query,true,true,true,true,true,true,true
45.90.28.91,query,true,true,true,false,false,false,false
102.37.108.139,dns-query,true,true,true,true,true,false,false
146.88.165.112,dns-query,true,false,false,true,true,false,false
146.88.165.112,query,true,false,false,true,false,false,false
167.179.215.222,query,true,false,false,false,true,false,false
167.179.215.222,,true,false,false,true,true,false,false
23.247.213.0,dns-query,true,true,true,true,true,true,true
23.247.213.0,query,true,true,true,true,true,true,true
23.247.213.0,resolve,true,true,true,true,true,true,true
23.247.213.0,,true,true,true,true,true,true,false
103.241.30.229,dns-query,true,false,false,false,true,false,false
103.241.30.229,resolve,true,false,false,false,true,false,false
103.241.30.229,,true,false,false,true,false,false,false
211.200.27.14,,true,true,true,true,true,true,true
23.247.214.123,dns-query,true,true,true,true,true,true,true
23.247.214.123,query,true,true,true,true,true,true,true
23.247.214.123,resolve,true,true,true,true,true,true,true
23.247.214.123,,true,true,true,true,true,true,true
34.129.142.202,dns-query,true,true,true,true,true,false,false
34.129.142.202,query,true,true,true,true,true,false,false
34.129.142.202,resolve,true,true,true,true,true,false,false
34.129.142.202,,true,true,true,true,true,false,false
45.90.29.215,dns-query,true,true,true,true,true,true,true
45.90.29.215,query,true,true,true,true,true,true,true
45.90.29.215,resolve,true,true,true,true,true,true,true
45.90.29.215,,true,true,false,false,false,false,false
76.76.10.62,dns-query,true,true,true,true,true,false,false
76.76.10.62,query,true,true,true,true,true,false,false
76.76.10.62,resolve,true,true,true,true,true,false,false
101.198.191.132,dns-query,true,true,true,true,true,false,false
135.84.249.74,dns-query,true,false,false,true,false,false,false
135.84.249.74,query,true,false,false,true,false,false,false
135.84.249.74,resolve,true,false,false,false,true,false,false
167.179.213.31,dns-query,true,false,false,false,true,false,false
167.179.213.31,query,true,false,false,false,true,false,false
167.179.213.31,resolve,true,false,false,true,true,false,false
167.179.213.31,,true,false,false,false,true,false,false
185.253.5.143,dns-query,true,true,true,true,true,true,true
185.253.5.143,query,true,true,true,true,true,true,true
185.253.5.143,resolve,true,true,true,true,true,true,true
185.253.5.143,,true,true,true,true,true,true,true
202.5.221.133,dns-query,true,true,true,true,true,false,false
23.247.212.103,dns-query,true,true,true,true,true,true,true
23.247.212.103,query,true,true,true,true,true,true,true
23.247.212.103,resolve,true,true,true,true,true,true,true
23.247.212.103,,true,true,true,true,true,true,true
23.247.215.221,dns-query,true,true,true,true,true,true,true
23.247.215.221,query,true,true,true,true,true,true,true
23.247.215.221,resolve,true,true,true,true,true,true,true
23.247.215.221,,true,true,false,false,false,false,false
103.241.30.217,dns-query,true,false,false,true,false,false,false
167.179.213.235,query,true,false,false,true,false,false,false
167.179.213.235,,true,false,false,true,true,false,false
194.195.212.90,dns-query,true,true,true,true,true,false,false
23.247.213.212,dns-query,true,true,true,true,true,true,true
23.247.213.212,query,true,true,true,true,true,true,true
23.247.213.212,resolve,true,true,true,true,true,true,true
46.227.205.54,,true,true,true,true,true,false,false
76.76.10.168,dns-query,true,true,true,true,true,false,false
76.76.10.168,query,true,true,true,true,true,false,false
76.76.10.168,resolve,true,true,true,true,true,false,false
87.210.14.108,dns-query,true,true,true,true,true,false,false
103.241.30.194,dns-query,true,false,false,true,true,false,false
103.241.30.194,query,true,false,false,true,false,false,false
167.179.212.115,query,true,false,false,true,true,false,false
167.179.212.115,resolve,true,false,false,false,true,false,false
185.253.5.233,dns-query,true,true,true,true,true,true,true
185.253.5.233,query,true,true,true,true,true,true,true
185.253.5.233,resolve,true,true,true,true,true,true,true
185.253.5.233,,true,true,true,false,false,false,false
23.247.214.31,dns-query,true,true,true,true,true,true,true
23.247.214.31,query,true,true,true,true,true,true,true
23.247.214.31,resolve,true,true,true,true,true,true,true
23.247.214.31,,true,true,true,true,true,true,true
43.251.149.37,dns-query,true,false,false,true,true,false,false
43.251.149.37,query,true,false,false,true,true,false,false
43.251.149.37,resolve,true,false,false,true,false,false,false
43.251.149.37,,true,false,false,true,false,false,false
132.145.188.130,dns-query,true,true,true,true,true,false,false
14.46.81.220,,true,true,true,true,true,true,true
146.88.169.81,dns-query,true,false,false,true,true,false,false
146.88.169.81,,true,false,false,false,true,false,false
178.32.216.216,dns-query,true,true,true,true,true,false,false
178.32.216.216,query,true,true,true,true,true,false,false
178.32.216.216,resolve,true,true,true,true,true,false,false
178.32.216.216,,true,true,true,true,true,false,false
183.182.70.60,dns-query,true,false,false,true,false,false,false
183.182.70.60,query,true,false,false,false,true,false,false
183.182.70.60,resolve,true,false,false,true,false,false,false
183.182.70.60,,true,false,false,true,true,false,false
51.68.190.7,dns-query,true,true,true,true,true,false,false
76.76.2.230,dns-query,true,true,true,true,true,false,false
76.76.2.230,query,true,true,true,true,true,false,false
76.76.2.230,resolve,true,true,true,true,true,false,false
103.241.30.209,dns-query,true,false,false,true,false,false,false
103.241.30.209,resolve,true,false,false,true,false,false,false
103.241.30.209,,true,false,false,false,true,false,false
167.179.212.103,query,true,false,false,true,true,false,false
167.179.212.103,,true,false,false,false,true,false,false
185.253.5.211,dns-query,true,true,true,true,true,true,true
185.253.5.211,query,true,true,true,true,true,true,true
185.253.5.211,resolve,true,true,true,true,true,true,true
185.253.5.211,,true,true,true,false,false,false,false
23.247.214.22,dns-query,true,true,true,true,true,true,true
23.247.214.22,query,true,true,true,true,true,true,true
23.247.214.22,resolve,true,true,true,true,true,true,true
23.247.214.22,,true,true,true,true,true,true,true
43.251.149.15,dns-query,true,false,false,false,true,false,false
43.251.149.15,query,true,false,false,true,true,false,false
43.251.149.15,resolve,true,false,false,false,true,false,false
103.241.30.201,dns-query,true,false,false,true,true,false,false
103.241.30.201,query,true,false,false,false,true,false,false
103.241.30.201,resolve,true,false,false,false,true,false,false
103.241.30.201,,true,false,false,true,true,false,false
146.88.173.172,dns-query,true,false,false,false,true,false,false
146.88.173.172,resolve,true,false,false,true,false,false,false
146.88.173.172,,true,false,false,true,false,false,false
183.182.74.80,dns-query,true,false,false,true,false,false,false
183.182.74.80,query,true,false,false,false,true,false,false
183.182.74.80,,true,false,false,true,false,false,false
76.76.10.182,dns-query,true,true,true,true,true,false,false
76.76.10.182,query,true,true,true,true,true,false,false
76.76.10.182,resolve,true,true,true,true,true,false,false
89.108.105.139,dns-query,true,true,true,true,true,true,true
89.108.105.139,query,true,true,true,true,true,true,true
89.108.105.139,resolve,true,true,true,true,true,true,true
89.108.105.139,,true,true,true,true,true,true,true
103.241.30.195,dns-query,true,false,false,false,true,false,false
103.241.30.195,query,true,false,false,true,false,false,false
103.241.30.195,resolve,true,false,false,true,true,false,false
103.241.30.195,,true,false,false,true,false,false,false
146.88.173.31,query,true,false,false,true,true,false,false
146.88.173.31,resolve,true,false,false,false,true,false,false
146.88.173.31,,true,false,false,true,false,false,false
183.182.74.69,dns-query,true,false,false,true,true,false,false
183.182.74.69,query,true,false,false,false,true,false,false
183.182.74.69,,true,false,false,true,false,false,false
74.80.73.196,dns-query,true,true,true,true,true,false,false
92.38.152.163,dns-query,true,true,true,true,true,false,false
167.179.214.186,dns-query,true,false,false,false,true,false,false
167.179.214.186,query,true,false,false,false,true,false,false
167.179.214.186,resolve,true,false,false,false,true,false,false
167.179.214.186,,true,false,false,true,false,false,false
194.169.181.35,dns-query,true,true,true,true,true,false,false
23.247.214.99,dns-query,true,true,true,true,true,true,true
23.247.214.99,query,true,true,true,true,true,true,true
23.247.214.99,resolve,true,true,true,true,true,true,true
23.247.214.99,,true,true,true,true,true,true,true
43.251.29.34,,true,false,false,true,false,false,false
121.132.213.98,,true,true,true,true,true,true,true
139.224.230.105,dns-query,true,true,true,true,true,true,true
139.224.230.105,query,true,true,true,true,true,true,true
139.224.230.105,resolve,true,true,true,true,true,true,true
139.224.230.105,,true,true,true,true,true,true,true
146.19.14.114,dns-query,true,true,true,true,true,true,true
146.19.14.114,query,true,true,true,true,true,true,true
146.19.14.114,resolve,true,true,true,true,true,true,true
146.19.14.114,,true,true,true,true,true,true,true
146.19.14.217,dns-query,true,true,true,true,true,true,true
146.19.14.217,query,true,true,true,true,true,true,true
146.19.14.217,resolve,true,true,true,true,true,true,true
146.19.14.217,,true,true,true,true,true,true,true
146.88.165.120,query,true,false,false,true,true,false,false
146.88.165.120,resolve,true,false,false,true,true,false,false
146.88.165.120,,true,false,false,true,true,false,false
167.179.213.43,resolve,true,false,false,true,true,false,false
167.179.213.43,,true,false,false,false,true,false,false
195.201.136.22,dns-query,true,true,true,true,true,false,false
23.247.215.34,dns-query,true,true,true,true,true,true,true
23.247.215.34,query,true,true,true,true,true,true,true
23.247.215.34,resolve,true,true,true,true,true,true,true
23.247.215.34,,true,true,false,false,false,false,false
59.7.28.74,,true,true,true,true,true,true,true
75.75.77.51,dns-query,true,true,true,true,true,false,false
80.125.180.163,dns-query,true,true,true,true,true,false,false
80.125.180.163,query,true,true,true,true,true,false,false
80.125.180.163,resolve,true,true,true,true,true,false,false
80.125.180.163,,true,true,true,true,true,false,false
103.241.30.196,dns-query,true,false,false,true,false,false,false
103.241.30.196,query,true,false,false,false,true,false,false
103.241.30.196,resolve,true,false,false,true,false,false,false
103.241.30.196,,true,false,false,false,true,false,false
159.223.87.36,dns-query,true,false,false,true,true,false,false
167.179.213.180,query,true,false,false,false,true,false,false
167.179.213.180,resolve,true,false,false,false,true,false,false
167.179.213.180,,true,false,false,false,true,false,false
192.121.87.101,dns-query,true,true,true,true,true,true,true
192.121.87.101,query,true,true,true,true,true,true,true
192.121.87.101,resolve,true,true,true,true,true,true,true
192.121.87.101,,true,true,true,true,true,true,true
23.247.213.148,dns-query,true,true,true,true,true,true,true
23.247.213.148,query,true,true,true,true,true,true,true
23.247.213.148,resolve,true,true,true,true,true,true,true
23.247.213.148,,true,true,true,true,true,false,false
45.33.90.220,dns-query,true,true,true,false,false,false,false
45.33.90.220,query,true,true,true,false,false,false,false
45.33.90.220,resolve,true,true,true,false,false,false,false
47.98.111.162,dns-query,true,true,true,true,true,false,false
51.91.192.251,,true,true,true,true,true,false,false
76.76.2.127,dns-query,true,true,true,true,true,false,false
76.76.2.127,query,true,true,true,true,true,false,false
76.76.2.127,resolve,true,true,true,true,true,false,false
103.241.30.197,query,true,false,false,true,false,false,false
103.241.30.197,resolve,true,false,false,false,true,false,false
103.241.30.197,,true,false,false,false,true,false,false
162.220.223.23,dns-query,true,true,true,true,true,true,true
